label,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
not fallen,0.5474628,0.22952257,0.55979425,0.21776453,0.53806937,0.21214609,0.0,0.0,0.51028556,0.19891962,0.5540635,0.26963568,0.4658164,0.2502961,0.56563616,0.38248917,0.44582626,0.35230407,0.5580146,0.33937413,0.5227633,0.3145952,0.51891786,0.44033772,0.4571815,0.43470484,0.52074695,0.56937045,0.46643972,0.56717724,0.0,0.0,0.0,0.0
not fallen,0.6994048,0.33783662,0.7059329,0.32027283,0.0,0.0,0.73681766,0.30755693,0.0,0.0,0.7941579,0.378684,0.7594499,0.3801623,0.78824383,0.5324411,0.7339262,0.50460476,0.68740195,0.5255838,0.6687339,0.5122728,0.7701869,0.5849444,0.75014657,0.56457996,0.59521407,0.57138824,0.5899184,0.5414027,0.5376589,0.7825185,0.55955327,0.74892896
fall,0.49276587,0.776899,0.5004951,0.7657288,0.4821484,0.7677924,0.5217821,0.7236277,0.0,0.0,0.5504103,0.6988019,0.43664336,0.6822713,0.5991559,0.74914426,0.38499016,0.70183,0.55430776,0.7953934,0.39863524,0.77934587,0.5351483,0.5837791,0.4695541,0.57972115,0.5444302,0.5817906,0.46734753,0.5868246,0.5496743,0.5103083,0.49295464,0.50282305
not fallen,0.9423321,0.2960033,0.94174796,0.28827125,0.93403876,0.28911006,0.0,0.0,0.9110884,0.29461446,0.93311805,0.33744383,0.88109267,0.33819854,0.95417273,0.37738708,0.8315485,0.3876243,0.9621994,0.4080992,0.85618824,0.4390793,0.9131881,0.4535163,0.8821646,0.45918858,0.96759397,0.51776236,0.93849844,0.527965,0.91751856,0.55782044,0.88716954,0.5760166
not fallen,0.56963307,0.272806,0.5794883,0.25945482,0.5582635,0.26196584,0.5941776,0.26819274,0.5442733,0.27364996,0.6222474,0.35508263,0.53052497,0.36256033,0.6498701,0.46788597,0.53270227,0.47730994,0.6324538,0.5598126,0.53718746,0.5698012,0.6226388,0.56384027,0.5649902,0.5678707,0.62310964,0.7257366,0.5902888,0.7270639,0.63767797,0.88605654,0.6290094,0.87966347
not fallen,0.50381607,0.19306374,0.51520497,0.18195228,0.49545595,0.18163252,0.5313787,0.18945432,0.0,0.0,0.5560409,0.2645842,0.46093306,0.2644221,0.56483907,0.35931894,0.45300943,0.3560299,0.5044853,0.3564858,0.47897586,0.367695,0.54149014,0.45957205,0.47540885,0.45817184,0.5458692,0.61519396,0.4737463,0.6130259,0.54766786,0.7740844,0.46916753,0.7702355
not fallen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68851703,0.22047749,0.63951236,0.26740935,0.70841974,0.26759157,0.0,0.0,0.7308657,0.33365512,0.0,0.0,0.0,0.0,0.6561405,0.3897213,0.70004505,0.39027452,0.67049325,0.48258242,0.6861369,0.48677054,0.6789569,0.5699641,0.6777231,0.5786519
not fallen,0.8349644,0.24677625,0.8384204,0.24203077,0.8310799,0.24261768,0.0,0.0,0.0,0.0,0.85659695,0.2729613,0.8196859,0.27621204,0.8670066,0.30809978,0.8136609,0.31704912,0.8694996,0.34168586,0.8099586,0.3559024,0.851398,0.35039946,0.8285393,0.35158703,0.84693426,0.4149725,0.835279,0.4156046,0.84373045,0.47247377,0.837622,0.47376177
not fallen,0.2718899,0.21991156,0.27624473,0.1913693,0.2482477,0.2081946,0.0,0.0,0.23955975,0.22284074,0.4807473,0.27832922,0.196715,0.2977008,0.6280502,0.39778343,0.20208071,0.42597112,0.60961676,0.4324358,0.41263944,0.43459296,0.588726,0.48990083,0.39207882,0.5217034,0.780479,0.5301526,0.4939172,0.56315535,0.7759548,0.82334965,0.59799474,0.83661747
not fallen,0.9280969,0.3128405,0.9304682,0.30429852,0.92101365,0.30291483,0.0,0.0,0.898616,0.30725864,0.90625423,0.35445538,0.8823881,0.3503963,0.9258586,0.424853,0.91974133,0.42091903,0.9642978,0.45735312,0.97472686,0.45037368,0.8807129,0.4610615,0.86387795,0.4643456,0.9576208,0.4926079,0.946324,0.48645535,0.98619235,0.61786413,0.98699474,0.6065533
fall,0.52673906,0.7859821,0.0,0.0,0.53175604,0.7929211,0.48605594,0.80723524,0.53252643,0.81802106,0.46885714,0.7743242,0.52224517,0.81360096,0.46329162,0.68478066,0.5238354,0.78623563,0.49029142,0.69177306,0.5322578,0.78945,0.45431858,0.6793947,0.48926258,0.6960625,0.48287144,0.6151159,0.4973626,0.62705255,0.50705093,0.6159771,0.5233671,0.6111149
not fallen,0.48648095,0.28825736,0.5121194,0.24734071,0.46413776,0.24936019,0.0,0.0,0.40823632,0.20500441,0.5620557,0.30881366,0.3048457,0.28622255,0.624985,0.6476418,0.29077926,0.64202374,0.53174603,0.42219874,0.42101058,0.41898176,0.48991573,0.7586991,0.2988045,0.7575313,0.6645496,0.75336194,0.28255814,0.78119373,0.0,0.0,0.0,0.0
fall,0.4308281,0.74913555,0.43853074,0.73013973,0.41687465,0.7392531,0.46923158,0.7060942,0.0,0.0,0.5229423,0.7455737,0.40500012,0.78253156,0.57990414,0.82227814,0.40480232,0.8800524,0.62769157,0.91506815,0.4357565,0.96185225,0.5621611,0.8825393,0.48047462,0.90910304,0.64237994,0.9225532,0.5145371,0.96974677,0.6780357,0.9629502,0.59816206,0.9967807
not fallen,0.43501496,0.75058854,0.4415606,0.7257369,0.420051,0.73940593,0.46724758,0.70024914,0.0,0.0,0.5106403,0.7451368,0.41014895,0.80117244,0.587248,0.82925165,0.408094,0.9148989,0.6284839,0.9217442,0.44230714,0.99773145,0.5575639,0.8929988,0.49099517,0.9349448,0.65407324,0.9213537,0.5655671,0.9929054,0.6945366,0.9704491,0.0,0.0
not fallen,0.30010155,0.29355782,0.30616325,0.27861986,0.2813738,0.28900847,0.32135096,0.3013617,0.2610704,0.32616284,0.3484485,0.39325657,0.23763427,0.40100756,0.3870067,0.2992445,0.16291912,0.32694265,0.30253786,0.30375713,0.23934625,0.2969803,0.43769494,0.6136786,0.36343575,0.65041316,0.57609564,0.5814315,0.55265737,0.5904083,0.7511197,0.70046777,0.7411646,0.69280154
not fallen,0.55909616,0.18277217,0.57724774,0.15365654,0.54232734,0.15001857,0.59959406,0.16735026,0.51794887,0.15865149,0.6389518,0.35999054,0.47854885,0.34189266,0.67849594,0.60270727,0.4571132,0.552606,0.6395499,0.78003085,0.43556207,0.73319185,0.5930543,0.85958076,0.48644412,0.8452051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
not fallen,0.4596491,0.31245175,0.48053178,0.2938666,0.43478537,0.2920993,0.5059002,0.31550774,0.3938276,0.31538054,0.56640005,0.4136749,0.3480354,0.4505262,0.7145464,0.5350733,0.34674084,0.618001,0.61607116,0.6047823,0.3440828,0.54834276,0.521715,0.7309531,0.37508175,0.73818403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
not fallen,0.6627037,0.19666679,0.68965983,0.17737575,0.0,0.0,0.74854404,0.23433258,0.0,0.0,0.7736614,0.41584814,0.6790712,0.3843644,0.6154923,0.5793374,0.56079656,0.4909983,0.46172515,0.57145333,0.45910665,0.5137697,0.7232844,0.87510777,0.6457985,0.8316256,0.573428,0.57780725,0.49589127,0.5318552,0.44120622,0.85976255,0.43342093,0.83925587
not fallen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4209748,0.26874766,0.32489052,0.340092,0.41409263,0.35055774,0.3069094,0.43068466,0.46329316,0.42987925,0.3619597,0.4195114,0.44881225,0.3554213,0.3644645,0.52591914,0.4173405,0.54424965,0.5095257,0.4706328,0.52153426,0.4907641,0.4993015,0.60350525,0.5134112,0.62868774
fall,0.7310362,0.32301095,0.7699933,0.32303947,0.73808074,0.24883838,0.0,0.0,0.6874998,0.1271451,0.66715544,0.34892163,0.4795449,0.15974917,0.75936264,0.6205534,0.37360153,0.5101139,0.8200516,0.35779262,0.40206376,0.7886466,0.25290862,0.39624122,0.14211611,0.29497808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6347552,0.28994763,0.47912169,0.30881223,0.77633345,0.26127258,0.3373979,0.31600487,0.85076255,0.35885945,0.2722416,0.3882235,0.7041033,0.20315428,0.6220421,0.22501324,0.7770067,0.1704338,0.72010833,0.17181475,0.81329435,0.13915105,0.76410526,0.12991714
not fallen,0.49714944,0.28254387,0.50751424,0.27008244,0.48732272,0.27224976,0.52475303,0.27852663,0.4766222,0.28300473,0.55291265,0.36183888,0.45716754,0.36666802,0.5680364,0.47677785,0.44107753,0.48590022,0.5675154,0.57981604,0.44271842,0.59386575,0.5318169,0.5857362,0.46855018,0.5860695,0.5215625,0.74951774,0.4607636,0.7526082,0.5104868,0.91062355,0.45143005,0.9114836
fall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4571665,0.4620547,0.53432626,0.48859647,0.4117171,0.3941658,0.55304617,0.48060253,0.43280557,0.3928384,0.5853637,0.46189648,0.30563545,0.4378409,0.35471296,0.4434552,0.329728,0.2768906,0.36791024,0.28366122,0.23873378,0.24228032,0.2486683,0.2446103
fall,0.69093627,0.6768207,0.7206225,0.7050531,0.71593404,0.60939837,0.0,0.0,0.7080158,0.5072656,0.6626204,0.6258409,0.5885757,0.5169814,0.0,0.0,0.39535853,0.6714517,0.0,0.0,0.4234089,0.700103,0.48648858,0.53239596,0.44623876,0.4574729,0.32547355,0.73589164,0.32458997,0.5702663,0.0,0.0,0.0,0.0
not fallen,0.55570894,0.18162465,0.57806206,0.1594979,0.53675216,0.15650867,0.60535246,0.17228761,0.5069025,0.16486381,0.6341376,0.3259382,0.4716095,0.32194385,0.66866815,0.5161074,0.4509808,0.512381,0.66639906,0.6885211,0.44238883,0.6978964,0.58721966,0.6274204,0.48363566,0.6238479,0.5846807,0.8226399,0.48150048,0.81279606,0.56955236,0.973474,0.0,0.0
fall,0.18697126,0.45708933,0.18429448,0.43382597,0.17173636,0.45857888,0.2041394,0.39016178,0.0,0.0,0.27664614,0.35894704,0.18513188,0.4593912,0.3633351,0.36432168,0.11658144,0.53273726,0.23687835,0.37988648,0.13147984,0.54507226,0.4651588,0.42330924,0.41162845,0.48438343,0.5208146,0.5081162,0.55889,0.5713164,0.6460144,0.4708036,0.631621,0.48861408
fall,0.0,0.0,0.0,0.0,0.0,0.0,0.28137276,0.95287764,0.0,0.0,0.32492614,0.956946,0.39493856,0.9412758,0.29733434,0.85888064,0.42788973,0.82250184,0.26282367,0.88258106,0.3658898,0.7988738,0.47074962,0.85341245,0.5135252,0.8454713,0.46409416,0.64641905,0.46512508,0.6291814,0.54423374,0.56150824,0.543945,0.53644735
not fallen,0.5255567,0.30230513,0.5510669,0.2750867,0.5218098,0.2767907,0.6100132,0.28682443,0.0,0.0,0.69076127,0.44242048,0.55715257,0.42285013,0.69404554,0.6681773,0.5106888,0.6077671,0.534966,0.65673035,0.48107526,0.6305103,0.5998669,0.733747,0.52387017,0.68867165,0.39006206,0.6822341,0.35689273,0.585782,0.28512034,0.9361187,0.3195456,0.83926266
fall,0.76805323,0.45621255,0.77822924,0.49042135,0.8050361,0.4401929,0.78124255,0.52089995,0.847993,0.40417722,0.70693755,0.4787825,0.782576,0.28658873,0.58198225,0.48751375,0.5865647,0.18868509,0.54826003,0.3289982,0.42709342,0.2550464,0.56862843,0.25043997,0.62906647,0.15295577,0.59005463,0.3113177,0.6687717,0.15665069,0.5723703,0.18224938,0.6196246,0.13583513
not fallen,0.5345379,0.32120675,0.5415446,0.31153503,0.5267578,0.30924496,0.0,0.0,0.5093914,0.31525475,0.5587883,0.38764673,0.48426563,0.37567905,0.57391745,0.4665792,0.46550548,0.45410314,0.5829495,0.52118576,0.47886974,0.4873069,0.54448724,0.5436261,0.49039695,0.53538686,0.55740887,0.65459424,0.45340157,0.6340229,0.553412,0.7816029,0.44005385,0.74482524
fall,0.54487103,0.45530844,0.5730727,0.4652258,0.55430925,0.41561517,0.60765374,0.4734129,0.5510969,0.36351785,0.6050261,0.5173507,0.48660752,0.38608885,0.63005066,0.6531933,0.3925748,0.4759247,0.53254503,0.5894292,0.3594036,0.47176015,0.44342023,0.6438282,0.37791243,0.5581377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
not fallen,0.5750365,0.3128673,0.0,0.0,0.58007735,0.28370333,0.0,0.0,0.54802936,0.22685023,0.4833992,0.24760786,0.44232592,0.27597252,0.43843672,0.34221065,0.380649,0.48566985,0.5095405,0.43096647,0.48358265,0.49562106,0.28720313,0.45738387,0.2852215,0.4626147,0.30845475,0.57241744,0.47984672,0.5464019,0.11511774,0.6732721,0.425544,0.728842
fall,0.41479024,0.7194975,0.41449714,0.7020742,0.0,0.0,0.4405887,0.6751109,0.0,0.0,0.48783937,0.7056345,0.47754428,0.69801563,0.49789166,0.83801234,0.47796187,0.8007415,0.46335784,0.9287125,0.43243513,0.88043004,0.6328326,0.7205495,0.62064093,0.723447,0.6183354,0.8737823,0.58044356,0.87977123,0.74712795,0.9172624,0.6711669,0.9027546
not fallen,0.9418084,0.29438955,0.9429005,0.28740525,0.93257457,0.28779814,0.0,0.0,0.90904474,0.29257843,0.93321437,0.33446214,0.87996036,0.33669373,0.94692004,0.37567088,0.835586,0.38854536,0.96032935,0.40521678,0.85775834,0.43883467,0.9158659,0.44906622,0.88401824,0.45466635,0.96514505,0.51442283,0.9399256,0.5272234,0.9118711,0.5687748,0.8916049,0.5910109
fall,0.49104658,0.6179688,0.5004933,0.607031,0.48448786,0.6063064,0.0,0.0,0.0,0.0,0.545772,0.5964569,0.4462177,0.5846326,0.5707996,0.70132136,0.41834173,0.6777738,0.56454784,0.79282194,0.40672955,0.77535754,0.53767806,0.6328707,0.4668927,0.626257,0.55094874,0.72701865,0.42621326,0.7097239,0.5546226,0.7485954,0.0,0.0
fall,0.20837827,0.13764183,0.21140566,0.1342523,0.20552996,0.13433357,0.0,0.0,0.0,0.0,0.22725998,0.15961106,0.19365567,0.16147894,0.23505603,0.18684463,0.1908146,0.19310819,0.23755422,0.21553376,0.19871022,0.21922699,0.22705148,0.21809326,0.20512338,0.21946394,0.230357,0.26094168,0.21060203,0.26122016,0.2308594,0.2983849,0.21893804,0.29744238
fall,0.5298608,0.5865328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4905402,0.5670087,0.5281734,0.66709024,0.45387468,0.47204155,0.5348039,0.71274537,0.40878814,0.4331293,0.47918335,0.6758427,0.60923904,0.55963576,0.6308082,0.6186424,0.72848606,0.5694058,0.74135166,0.59718865,0.8498277,0.6181356,0.85469544,0.62572736
fall,0.5114838,0.300307,0.5225693,0.2895536,0.50990576,0.2883513,0.56770223,0.28785333,0.0,0.0,0.63864315,0.3460582,0.48701397,0.34192872,0.63005817,0.44683573,0.4859035,0.4261818,0.594795,0.41953793,0.54056346,0.40101796,0.6173863,0.46788922,0.52031755,0.46457368,0.64274925,0.48569018,0.5004187,0.4814623,0.581423,0.5514701,0.6090902,0.5653426
not fallen,0.699386,0.4607688,0.0,0.0,0.69475204,0.4483245,0.0,0.0,0.66244936,0.44052896,0.65993357,0.49003515,0.6209147,0.48321047,0.65940285,0.5482375,0.59049886,0.5466811,0.0,0.0,0.6566439,0.5268162,0.66299146,0.6041998,0.6473403,0.6074118,0.6411637,0.68572617,0.6885533,0.688946,0.60294646,0.7637257,0.67694664,0.8004271
fall,0.44882607,0.3647286,0.44854107,0.33897564,0.4354925,0.35515815,0.48427424,0.29403505,0.0,0.0,0.5634052,0.24844444,0.46315834,0.37942922,0.6238732,0.1564137,0.45013866,0.513613,0.6662452,0.16234611,0.40126163,0.6270754,0.6883669,0.34274313,0.60658926,0.40677634,0.7965092,0.49486843,0.5834631,0.57528275,0.9328769,0.708636,0.65794164,0.8072525
fall,0.37498733,0.4324771,0.38616893,0.404869,0.34931836,0.4159864,0.4066064,0.39553216,0.31648183,0.4231309,0.42583308,0.4538583,0.30157638,0.5126765,0.45462558,0.527581,0.30913818,0.64559436,0.45340616,0.6170868,0.38111815,0.64799833,0.4253795,0.61679596,0.34201145,0.6477783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fall,0.43792105,0.55739415,0.4228223,0.5154685,0.42550084,0.5659426,0.0,0.0,0.0,0.0,0.6222334,0.27511534,0.32322684,0.3485318,0.78043365,0.42152014,0.22734557,0.4703754,0.69078135,0.7003863,0.2457687,0.60524035,0.60477537,0.2608848,0.4271837,0.2931462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fall,0.33972237,0.7249145,0.33563152,0.7177688,0.3282429,0.73072445,0.3391757,0.72472805,0.32129797,0.7580762,0.37689695,0.7237763,0.374233,0.8002745,0.45217305,0.6564343,0.46495548,0.8517849,0.4745327,0.667849,0.49572158,0.86387044,0.52194446,0.75153005,0.51693815,0.79056996,0.5625209,0.8373848,0.56426567,0.8578324,0.6686593,0.8274493,0.668169,0.83110315
not fallen,0.5703668,0.2726079,0.5805197,0.25973612,0.5592372,0.2610356,0.5942561,0.2691459,0.54272145,0.2716403,0.62003654,0.35535908,0.53022444,0.36143112,0.65104645,0.46541324,0.5305056,0.47336182,0.63737255,0.55410635,0.53794676,0.5638198,0.6157784,0.5542721,0.5562398,0.5577358,0.6194097,0.6974327,0.5722396,0.70055044,0.62380713,0.8460828,0.58791786,0.8467218
not fallen,0.34487587,0.19750729,0.35478935,0.18469575,0.33356082,0.18245862,0.0,0.0,0.3068553,0.18409328,0.361743,0.27284792,0.29787642,0.27213967,0.3969366,0.3785803,0.34390584,0.3815096,0.38161117,0.37101457,0.38782188,0.40982953,0.36693248,0.5043058,0.32430398,0.5065252,0.3480075,0.6805873,0.34186015,0.69006705,0.331209,0.8580791,0.31894982,0.8879854
not fallen,0.50516754,0.22455412,0.518578,0.20198075,0.49174815,0.20273711,0.5417785,0.20686257,0.47320512,0.20821373,0.58548003,0.33438337,0.43322262,0.3297243,0.59515333,0.4775942,0.42312065,0.47342065,0.5336614,0.47208187,0.4757373,0.48800784,0.55622506,0.5438459,0.45524266,0.53849196,0.5801315,0.5299998,0.40428627,0.53048486,0.5298341,0.8288587,0.45001003,0.822531
not fallen,0.5154952,0.2645856,0.5513447,0.21988551,0.5001114,0.19886906,0.6426848,0.19768201,0.0,0.0,0.7268821,0.39886087,0.4793159,0.33939046,0.6822064,0.77395755,0.41050678,0.63707125,0.44848755,0.80105686,0.361034,0.7474428,0.64874375,0.86812365,0.46975607,0.7960976,0.52552,0.9287757,0.21952389,0.83381796,0.0,0.0,0.0,0.0
not fallen,0.475368,0.21388443,0.4868083,0.18527155,0.0,0.0,0.53400725,0.19015358,0.0,0.0,0.56413764,0.35246512,0.5575497,0.3726158,0.5893827,0.57838696,0.45371476,0.61483866,0.67264265,0.7184921,0.2542009,0.7122555,0.56076884,0.76276606,0.5604174,0.7646203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
not fallen,0.50896204,0.37871101,0.519288,0.3677745,0.5040707,0.3566795,0.52001655,0.37415272,0.4793479,0.34503412,0.5277705,0.46474302,0.43004966,0.4356095,0.5880705,0.49067765,0.36688024,0.49964085,0.5870494,0.5201795,0.35250193,0.5204335,0.4893882,0.6777444,0.44042698,0.65034145,0.44364777,0.67807305,0.436171,0.5710257,0.43625686,0.9010909,0.4952461,0.79099315
not fallen,0.60878605,0.37475213,0.6326827,0.33250445,0.5861942,0.33059552,0.668984,0.317079,0.5539595,0.31396145,0.72991276,0.51535493,0.49949455,0.5178279,0.7997447,0.7793305,0.44411847,0.7963499,0.7157489,0.8423793,0.5566148,0.77811825,0.70082426,0.92268044,0.55690837,0.9242008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
not fallen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32013455,0.76503134,0.40500546,0.663966,0.38255078,0.9173176,0.42822146,0.7920766,0.3502166,0.96862483,0.35774103,0.92454016,0.5092539,0.91353136,0.58123094,0.8630446,0.47598925,0.96879655,0.6011553,0.8207,0.0,0.0,0.0,0.0
fall,0.27344292,0.50810933,0.2639691,0.4809598,0.28159818,0.4995306,0.0,0.0,0.0,0.0,0.3049775,0.38657513,0.32612288,0.46214983,0.3530441,0.5735729,0.3422985,0.6219638,0.3055011,0.6876569,0.17982519,0.76654917,0.4541255,0.24244355,0.43677244,0.30283263,0.70431894,0.408424,0.5178661,0.538413,0.0,0.0,0.0,0.0
not fallen,0.55426675,0.33813864,0.58374476,0.3232661,0.54215807,0.3137379,0.6216685,0.35466862,0.0,0.0,0.66004914,0.48016402,0.5223125,0.4632619,0.79302436,0.5703558,0.46376467,0.49533007,0.8959922,0.6216958,0.38885888,0.5187333,0.5451259,0.80375,0.4626796,0.7784767,0.26254782,0.7293781,0.2334212,0.7506139,0.1774702,0.8418466,0.0,0.0
not fallen,0.6517359,0.43947408,0.65966016,0.42642698,0.0,0.0,0.6954995,0.42750105,0.0,0.0,0.7344422,0.5119132,0.6755064,0.4934627,0.7546818,0.64827687,0.6738652,0.59136266,0.75628054,0.75695115,0.66106457,0.6644912,0.7191761,0.7309599,0.68146366,0.719532,0.7324299,0.8773481,0.6840289,0.85810554,0.72831273,0.99253106,0.7004268,0.969948
not fallen,0.45873433,0.31167588,0.4802017,0.29377574,0.43079954,0.2937991,0.5020151,0.3120569,0.3836958,0.31535256,0.56730425,0.40531644,0.33882877,0.4424693,0.7135499,0.5367676,0.34647337,0.61660683,0.57353103,0.6321324,0.34301233,0.5374338,0.51106113,0.71550083,0.3632845,0.7188534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6958871,0.3693379,0.66562694,0.3717369,0.7040046,0.40397307,0.68022174,0.4444215,0.73972696,0.50162923,0.7085032,0.41537687,0.72118187,0.45790353,0.4511322,0.4590704,0.4913372,0.46590686,0.33492985,0.6343093,0.5142805,0.7055756,0.1370097,0.6156766,0.33987615,0.68625396
fall,0.35774156,0.6132256,0.35480002,0.5931341,0.33595034,0.6081433,0.37134886,0.5679016,0.30470535,0.6036777,0.4260176,0.57160336,0.2908369,0.59888643,0.47442147,0.71312445,0.2336031,0.73909783,0.41919848,0.8086812,0.33738586,0.7666001,0.4841846,0.48200417,0.40357324,0.50523776,0.5344462,0.4540739,0.47672588,0.47801074,0.562919,0.39055532,0.4998826,0.36376873
not fallen,0.5235837,0.30950725,0.54478866,0.27875388,0.0,0.0,0.60571885,0.27835625,0.0,0.0,0.6723015,0.43879536,0.55248916,0.4279943,0.68042725,0.68186766,0.47929588,0.6150458,0.5291505,0.6549003,0.38399938,0.61658716,0.5664341,0.75009745,0.5001386,0.6991806,0.38825387,0.6870323,0.35472652,0.6035028,0.29331046,0.91753787,0.3272816,0.8343665
fall,0.53719527,0.7926455,0.53546077,0.7835701,0.0,0.0,0.5465505,0.7605127,0.0,0.0,0.58318895,0.7540644,0.57094127,0.7592734,0.6089291,0.80035,0.58546114,0.7958417,0.58554894,0.85418075,0.5721309,0.8419884,0.67744285,0.810526,0.66699487,0.8166375,0.6215901,0.8963041,0.61444575,0.9098722,0.7283576,0.94375926,0.7211267,0.9364662
not fallen,0.50798887,0.24840394,0.5244221,0.22499149,0.48798853,0.22866152,0.55268973,0.22997008,0.46423036,0.23728552,0.5932328,0.34740812,0.4337434,0.35417014,0.62915295,0.48059335,0.42748973,0.5007564,0.0,0.0,0.46571508,0.5554143,0.58624905,0.56755024,0.47509786,0.5729516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
not fallen,0.5429971,0.41191545,0.56892085,0.400805,0.5342336,0.39850196,0.61181325,0.4200661,0.0,0.0,0.66791326,0.48626754,0.5037394,0.49025893,0.7837368,0.5666486,0.4302599,0.5475443,0.71665937,0.5952508,0.39027306,0.54865235,0.5532798,0.6481479,0.46158144,0.6279047,0.37989685,0.6480904,0.34666204,0.6390461,0.0,0.0,0.0,0.0
not fallen,0.77707213,0.33825323,0.7911474,0.32075438,0.77612185,0.3238355,0.83700955,0.32335576,0.0,0.0,0.8702011,0.4144232,0.811964,0.41597262,0.8300732,0.5443179,0.7635642,0.5315866,0.7079383,0.59269685,0.6976185,0.5717694,0.82155937,0.6205842,0.7828153,0.5998003,0.65419096,0.6618171,0.6300467,0.6246764,0.6831151,0.8664426,0.6532208,0.8147953
not fallen,0.44540253,0.5074875,0.4413989,0.4918632,0.42493987,0.49655125,0.0,0.0,0.36494932,0.49790233,0.45083225,0.54737663,0.32942498,0.5579156,0.5487929,0.6111374,0.36998644,0.63895875,0.5632073,0.60729426,0.5048069,0.62553185,0.5545506,0.6755372,0.48841453,0.6969363,0.74086875,0.6812106,0.75825363,0.68643165,0.7596739,0.82254153,0.88888246,0.818919
not fallen,0.78350335,0.40041772,0.7851418,0.39459965,0.7746938,0.39349797,0.0,0.0,0.74849945,0.39366895,0.75244796,0.4185813,0.74851453,0.4263289,0.80081064,0.43068472,0.7934983,0.46774375,0.84020627,0.4041094,0.8469787,0.4720607,0.817191,0.47911787,0.81556815,0.48929766,0.9418007,0.49807835,0.9422121,0.50961196,0.926468,0.5631003,0.92494273,0.5752613
fall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49781924,0.5646934,0.5479391,0.6665236,0.4622399,0.48253423,0.55887043,0.707366,0.40015385,0.42199227,0.4974022,0.70169455,0.6156468,0.5558427,0.64829797,0.6106407,0.6985805,0.5581852,0.7436185,0.5997243,0.80203307,0.5764958,0.8520048,0.6090681
not fallen,0.64482456,0.37496907,0.65130675,0.3671794,0.63658935,0.3660404,0.6593164,0.37612572,0.62245435,0.37468913,0.6685908,0.42002785,0.61752677,0.42216223,0.68622416,0.35077322,0.61108434,0.36586118,0.66749835,0.3572206,0.61680317,0.3430655,0.6674178,0.5825609,0.6264616,0.5825683,0.69520193,0.67921686,0.6038912,0.67764795,0.7084342,0.7831911,0.5935499,0.7856068
